"city","city__URI","city_misspelled","city_misspelled__URI","state","state__URI"
"Decatur","http://dbpedia.org/resource/Decatur,_Alabama","Decauter","http://dbpedia.org/resource/Decatur,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Decatur","http://dbpedia.org/resource/Decatur,_Alabama","Decautur","http://dbpedia.org/resource/Decatur,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Deer Trail","http://dbpedia.org/resource/Deer_Trail,_Colorado","Dear Trail","http://dbpedia.org/resource/Deer_Trail,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Deland","http://dbpedia.org/resource/Deland,_Florida","Daland","http://dbpedia.org/resource/Deland,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Delphos","http://dbpedia.org/resource/Delphos,_Ohio","Delphis","http://dbpedia.org/resource/Delphos,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Delphos","http://dbpedia.org/resource/Delphos,_Ohio","Delphus","http://dbpedia.org/resource/Delphos,_Ohio","Ohio, OH","http://dbpedia.org/resource/Ohio_(state)"
"Demopolis","http://dbpedia.org/resource/Demopolis,_Alabama","Demopalis","http://dbpedia.org/resource/Demopolis,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Denver","http://dbpedia.org/resource/Denver,_Colorado","Denvar","http://dbpedia.org/resource/Denver,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Denville","http://dbpedia.org/resource/Denville,_New_Jersey","Denvile","http://dbpedia.org/resource/Denville,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Derby","http://dbpedia.org/resource/Derby,_Connecticut","Darby","http://dbpedia.org/resource/Derby,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Derry","http://dbpedia.org/resource/Derry,_New_Hampshire","Dery","http://dbpedia.org/resource/Derry,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Des Allemands","http://dbpedia.org/resource/Des_Allemands,_Louisiana","Des Alemands","http://dbpedia.org/resource/Des_Allemands,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Des Moines","http://dbpedia.org/resource/Des_Moines,_Iowa","Des Monies","http://dbpedia.org/resource/Des_Moines,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Detroit","http://dbpedia.org/resource/Detroit,_Michigan","Detriot","http://dbpedia.org/resource/Detroit,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Dickinson","http://dbpedia.org/resource/Dickinson,_North_Dakota","Dicinson","http://dbpedia.org/resource/Dickinson,_North_Dakota","North Dakota, ND","http://dbpedia.org/resource/North_Dakota_(state)"
"Dinuba","http://dbpedia.org/resource/Dinuba,_California","Dinuuba","http://dbpedia.org/resource/Dinuba,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Dodge City","http://dbpedia.org/resource/Dodge_City,_Kansas","Dogde City","http://dbpedia.org/resource/Dodge_City,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Douglas","http://dbpedia.org/resource/Douglas,_Wyoming","Doglas","http://dbpedia.org/resource/Douglas,_Wyoming","Wyoming, WY","http://dbpedia.org/resource/Wyoming_(state)"
"Douglas","http://dbpedia.org/resource/Douglas,_Alabama","Duoglas","http://dbpedia.org/resource/Douglas,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Dove Creek","http://dbpedia.org/resource/Dove_Creek,_Colorado","Dove Creak","http://dbpedia.org/resource/Dove_Creek,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Dover","http://dbpedia.org/resource/Dover,_Delaware","Dovar","http://dbpedia.org/resource/Dover,_Delaware","Delaware, DE","http://dbpedia.org/resource/Delaware_(state)"
"Drayton","http://dbpedia.org/resource/Drayton,_North_Dakota","Draytown","http://dbpedia.org/resource/Drayton,_North_Dakota","North Dakota, ND","http://dbpedia.org/resource/North_Dakota_(state)"
"Drumright","http://dbpedia.org/resource/Drumright,_Oklahoma","Drumrite","http://dbpedia.org/resource/Drumright,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Dubach","http://dbpedia.org/resource/Dubach,_Louisiana","Debach","http://dbpedia.org/resource/Dubach,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Duluth","http://dbpedia.org/resource/Duluth,_Minnesota","Deluth","http://dbpedia.org/resource/Duluth,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Dumas","http://dbpedia.org/resource/Dumas,_Arkansas","Domas","http://dbpedia.org/resource/Dumas,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Dumas","http://dbpedia.org/resource/Dumas,_Arkansas","Dummas","http://dbpedia.org/resource/Dumas,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Duncanville","http://dbpedia.org/resource/Duncanville,_Texas","Duncanvile","http://dbpedia.org/resource/Duncanville,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Durango","http://dbpedia.org/resource/Durango,_Colorado","Derango","http://dbpedia.org/resource/Durango,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Dyersville","http://dbpedia.org/resource/Dyersville,_Iowa","Dyersvile","http://dbpedia.org/resource/Dyersville,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Dyersville","http://dbpedia.org/resource/Dyersville,_Iowa","Dyerville","http://dbpedia.org/resource/Dyersville,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Eagle Lake","http://dbpedia.org/resource/Eagle_Lake,_Texas","Aegle Lake","http://dbpedia.org/resource/Eagle_Lake,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Eaton","http://dbpedia.org/resource/Eaton,_Colorado","Eeton","http://dbpedia.org/resource/Eaton,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Eau Claire","http://dbpedia.org/resource/Eau_Claire,_Michigan","Eu Claire","http://dbpedia.org/resource/Eau_Claire,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Edgewater","http://dbpedia.org/resource/Edgewater,_Colorado","Egdewater","http://dbpedia.org/resource/Edgewater,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"El Paso","http://dbpedia.org/resource/El_Paso,_Texas","Eil Paso","http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"El Paso","http://dbpedia.org/resource/El_Paso,_Texas","Il Pase","http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"El Paso","http://dbpedia.org/resource/El_Paso,_Texas","L'Paso","http://dbpedia.org/resource/El_Paso,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"El Reno","http://dbpedia.org/resource/El_Reno,_Oklahoma","El Rino","http://dbpedia.org/resource/El_Reno,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"El Reno","http://dbpedia.org/resource/El_Reno,_Oklahoma","L Rino","http://dbpedia.org/resource/El_Reno,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Elberton","http://dbpedia.org/resource/Elberton,_Georgia","Elberten","http://dbpedia.org/resource/Elberton,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Elberton","http://dbpedia.org/resource/Elberton,_Georgia","Elbertun","http://dbpedia.org/resource/Elberton,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Elgin","http://dbpedia.org/resource/Elgin,_South_Carolina","Elgen","http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Elgin","http://dbpedia.org/resource/Elgin,_Texas","Elgen","http://dbpedia.org/resource/Elgin,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Elgin","http://dbpedia.org/resource/Elgin,_South_Carolina","Lgen","http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Elgin","http://dbpedia.org/resource/Elgin,_South_Carolina","Lgin","http://dbpedia.org/resource/Elgin,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Elizabethton","http://dbpedia.org/resource/Elizabethton,_Tennessee","Elisabethton","http://dbpedia.org/resource/Elizabethton,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Elizabethton","http://dbpedia.org/resource/Elizabethton,_Tennessee","Elizabetham","http://dbpedia.org/resource/Elizabethton,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Elizabethton","http://dbpedia.org/resource/Elizabethton,_Tennessee","Elizabethten","http://dbpedia.org/resource/Elizabethton,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Elkhart","http://dbpedia.org/resource/Elkhart,_Indiana","Elkheart","http://dbpedia.org/resource/Elkhart,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Elkhart","http://dbpedia.org/resource/Elkhart,_Indiana","Ellkhart","http://dbpedia.org/resource/Elkhart,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Emerson","http://dbpedia.org/resource/Emerson,_Arkansas","Emmerson","http://dbpedia.org/resource/Emerson,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Emmetsburg","http://dbpedia.org/resource/Emmetsburg,_Iowa","Emetsburg","http://dbpedia.org/resource/Emmetsburg,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Emmetsburg","http://dbpedia.org/resource/Emmetsburg,_Iowa","Emmitsburg","http://dbpedia.org/resource/Emmetsburg,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Enumclaw","http://dbpedia.org/resource/Enumclaw,_Washington","Imunclaw","http://dbpedia.org/resource/Enumclaw,_Washington","Washington, WA","http://dbpedia.org/resource/Washington_(state)"
"Erie","http://dbpedia.org/resource/Erie,_Pennsylvania","Eerie","http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Erie","http://dbpedia.org/resource/Erie,_Pennsylvania","Erei","http://dbpedia.org/resource/Erie,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Erwin","http://dbpedia.org/resource/Erwin,_North_Carolina","Irwin","http://dbpedia.org/resource/Erwin,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Eufaula","http://dbpedia.org/resource/Eufaula,_Alabama","Ufaula","http://dbpedia.org/resource/Eufaula,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Eugene","http://dbpedia.org/resource/Eugene,_Oregon","Eugean","http://dbpedia.org/resource/Eugene,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Eugene","http://dbpedia.org/resource/Eugene,_Oregon","Ugene","http://dbpedia.org/resource/Eugene,_Oregon","Oregon, OR","http://dbpedia.org/resource/Oregon_(state)"
"Eustis","http://dbpedia.org/resource/Eustis,_Florida","Eutes","http://dbpedia.org/resource/Eustis,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Eustis","http://dbpedia.org/resource/Eustis,_Florida","Ustis","http://dbpedia.org/resource/Eustis,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Fairfield","http://dbpedia.org/resource/Fairfield,_Iowa","Fairfeild","http://dbpedia.org/resource/Fairfield,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Fallbrook","http://dbpedia.org/resource/Fallbrook,_California","Fallbroock","http://dbpedia.org/resource/Fallbrook,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Fallon","http://dbpedia.org/resource/Fallon,_Nevada","Falon","http://dbpedia.org/resource/Fallon,_Nevada","Nevada, NV","http://dbpedia.org/resource/Nevada_(state)"
"Farmington","http://dbpedia.org/resource/Farmington,_Maine","Farmingten","http://dbpedia.org/resource/Farmington,_Maine","Maine, ME","http://dbpedia.org/resource/Maine_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Faeteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Faetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","Fayetevile","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Fayeteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","Fayeteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","Fayettevile","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Fayettville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","Fayetvile","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Fayetville","http://dbpedia.org/resource/Fayetteville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Fayetteville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","Fayetville","http://dbpedia.org/resource/Fayetteville,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Fernandina Beach","http://dbpedia.org/resource/Fernandina_Beach,_Florida","Fernadina Beach","http://dbpedia.org/resource/Fernandina_Beach,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Fernandina Beach","http://dbpedia.org/resource/Fernandina_Beach,_Florida","Fernandena Beach","http://dbpedia.org/resource/Fernandina_Beach,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Flagstaff","http://dbpedia.org/resource/Flagstaff,_Arizona","Flagstaf","http://dbpedia.org/resource/Flagstaff,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Forestville","http://dbpedia.org/resource/Forestville,_California","Forestvile","http://dbpedia.org/resource/Forestville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Forestville","http://dbpedia.org/resource/Forestville,_California","Forrestville","http://dbpedia.org/resource/Forestville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Fort Collins","http://dbpedia.org/resource/Fort_Collins,_Colorado","Fort Colins","http://dbpedia.org/resource/Fort_Collins,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Fort Dodge","http://dbpedia.org/resource/Fort_Dodge,_Iowa","Fort Dogde","http://dbpedia.org/resource/Fort_Dodge,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Fort Lauderdale","http://dbpedia.org/resource/Fort_Lauderdale,_Florida","Fort Laderdale","http://dbpedia.org/resource/Fort_Lauderdale,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Fort Lee","http://dbpedia.org/resource/Fort_Lee,_New_Jersey","Fort Le","http://dbpedia.org/resource/Fort_Lee,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Fort Myers","http://dbpedia.org/resource/Fort_Myers,_Florida","Fort Miers","http://dbpedia.org/resource/Fort_Myers,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Fort Payne","http://dbpedia.org/resource/Fort_Payne,_Alabama","Fort Pane","http://dbpedia.org/resource/Fort_Payne,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Fort Thompson","http://dbpedia.org/resource/Fort_Thompson,_South_Dakota","Fort Tompson","http://dbpedia.org/resource/Fort_Thompson,_South_Dakota","South Dakota, SD","http://dbpedia.org/resource/South_Dakota_(state)"
"Fort Wayne","http://dbpedia.org/resource/Fort_Wayne,_Indiana","Fort Waine","http://dbpedia.org/resource/Fort_Wayne,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Fort Wayne","http://dbpedia.org/resource/Fort_Wayne,_Indiana","Fort Wayn","http://dbpedia.org/resource/Fort_Wayne,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Fort Worth","http://dbpedia.org/resource/Fort_Worth,_Texas","Fort Wort","http://dbpedia.org/resource/Fort_Worth,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Fortescue","http://dbpedia.org/resource/Fortescue,_New_Jersey","Fortesceu","http://dbpedia.org/resource/Fortescue,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Fortescue","http://dbpedia.org/resource/Fortescue,_New_Jersey","Fortescu","http://dbpedia.org/resource/Fortescue,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Fruita","http://dbpedia.org/resource/Fruita,_Colorado","Fruta","http://dbpedia.org/resource/Fruita,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Fulton","http://dbpedia.org/resource/Fulton,_New_York","Fullton","http://dbpedia.org/resource/Fulton,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Gainesville","http://dbpedia.org/resource/Gainesville,_Florida","Gainsvile","http://dbpedia.org/resource/Gainesville,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Gainesville","http://dbpedia.org/resource/Gainesville,_Georgia","Gainsvile","http://dbpedia.org/resource/Gainesville,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Galilee","http://dbpedia.org/resource/Galilee,_Rhode_Island","Galalee","http://dbpedia.org/resource/Galilee,_Rhode_Island","Rhode Island, RI","http://dbpedia.org/resource/Rhode_Island_(state)"
"Galilee","http://dbpedia.org/resource/Galilee,_Rhode_Island","Gallilee","http://dbpedia.org/resource/Galilee,_Rhode_Island","Rhode Island, RI","http://dbpedia.org/resource/Rhode_Island_(state)"
"Gallup","http://dbpedia.org/resource/Gallup,_New_Mexico","Gallop","http://dbpedia.org/resource/Gallup,_New_Mexico","New Mexico, NM","http://dbpedia.org/resource/New_Mexico_(state)"
"Galveston","http://dbpedia.org/resource/Galveston,_Texas","Galverten","http://dbpedia.org/resource/Galveston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Galveston","http://dbpedia.org/resource/Galveston,_Texas","Galvestin","http://dbpedia.org/resource/Galveston,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Gary","http://dbpedia.org/resource/Gary,_Indiana","Garry","http://dbpedia.org/resource/Gary,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Gaylord","http://dbpedia.org/resource/Gaylord,_Michigan","Gaelord","http://dbpedia.org/resource/Gaylord,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Genoa","http://dbpedia.org/resource/Genoa,_Nevada","Genao","http://dbpedia.org/resource/Genoa,_Nevada","Nevada, NV","http://dbpedia.org/resource/Nevada_(state)"
"Gilroy","http://dbpedia.org/resource/Gilroy,_California","Gillroy","http://dbpedia.org/resource/Gilroy,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Girard","http://dbpedia.org/resource/Girard,_Kansas","Girad","http://dbpedia.org/resource/Girard,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Glendale","http://dbpedia.org/resource/Glendale,_California","Glendele","http://dbpedia.org/resource/Glendale,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Glendive","http://dbpedia.org/resource/Glendive,_Montana","Glendeve","http://dbpedia.org/resource/Glendive,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Gloucester","http://dbpedia.org/resource/Gloucester,_Massachusetts","Glocester","http://dbpedia.org/resource/Gloucester,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Gloucester","http://dbpedia.org/resource/Gloucester,_Massachusetts","Glochester","http://dbpedia.org/resource/Gloucester,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Goleta","http://dbpedia.org/resource/Goleta,_California","Goeleta","http://dbpedia.org/resource/Goleta,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Goleta","http://dbpedia.org/resource/Goleta,_California","Golleta","http://dbpedia.org/resource/Goleta,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Gonzales","http://dbpedia.org/resource/Gonzales,_Louisiana","Gonzals","http://dbpedia.org/resource/Gonzales,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Granville","http://dbpedia.org/resource/Granville,_New_York","Granvile","http://dbpedia.org/resource/Granville,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Greeley","http://dbpedia.org/resource/Greeley,_Colorado","Greely","http://dbpedia.org/resource/Greeley,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Greeley","http://dbpedia.org/resource/Greeley,_Colorado","Greley","http://dbpedia.org/resource/Greeley,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Green Forest","http://dbpedia.org/resource/Green_Forest,_Arkansas","Green Forrest","http://dbpedia.org/resource/Green_Forest,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Greenfield","http://dbpedia.org/resource/Greenfield,_California","Greenfeild","http://dbpedia.org/resource/Greenfield,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Greenville","http://dbpedia.org/resource/Greenville,_Alabama","Greenvile","http://dbpedia.org/resource/Greenville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Greenville","http://dbpedia.org/resource/Greenville,_South_Carolina","Greenvile","http://dbpedia.org/resource/Greenville,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Greenwood","http://dbpedia.org/resource/Greenwood,_South_Carolina","Greenwod","http://dbpedia.org/resource/Greenwood,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Gridley","http://dbpedia.org/resource/Gridley,_California","Grideley","http://dbpedia.org/resource/Gridley,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Griffin","http://dbpedia.org/resource/Griffin,_Georgia","Grifin","http://dbpedia.org/resource/Griffin,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Griggsville","http://dbpedia.org/resource/Griggsville,_Illinois","Griggsvile","http://dbpedia.org/resource/Griggsville,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Griggsville","http://dbpedia.org/resource/Griggsville,_Illinois","Grigsville","http://dbpedia.org/resource/Griggsville,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Grinnell","http://dbpedia.org/resource/Grinnell,_Iowa","Grinell","http://dbpedia.org/resource/Grinnell,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Grinnell","http://dbpedia.org/resource/Grinnell,_Iowa","Grinnel","http://dbpedia.org/resource/Grinnell,_Iowa","Iowa, IA","http://dbpedia.org/resource/Iowa_(state)"
"Groton","http://dbpedia.org/resource/Groton,_Connecticut","Groten","http://dbpedia.org/resource/Groton,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Groton","http://dbpedia.org/resource/Groton,_Connecticut","Growton","http://dbpedia.org/resource/Groton,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Gueydan","http://dbpedia.org/resource/Gueydan,_Louisiana","Geuydan","http://dbpedia.org/resource/Gueydan,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Gulfport","http://dbpedia.org/resource/Gulfport,_Mississippi","Gulf port","http://dbpedia.org/resource/Gulfport,_Mississippi","Mississippi, MS","http://dbpedia.org/resource/Mississippi_(state)"
"Hacienda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","Hacenda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hacienda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","Haicenda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hacienda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","Haisenda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hacienda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","Hasenda Heights","http://dbpedia.org/resource/Hacienda_Heights,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Hadley","http://dbpedia.org/resource/Hadley,_Massachusetts","Hadly","http://dbpedia.org/resource/Hadley,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Hagerstown","http://dbpedia.org/resource/Hagerstown,_Maryland","Hagerston","http://dbpedia.org/resource/Hagerstown,_Maryland","Maryland, MD","http://dbpedia.org/resource/Maryland_(state)"
"Hagerstown","http://dbpedia.org/resource/Hagerstown,_Maryland","Hagerton","http://dbpedia.org/resource/Hagerstown,_Maryland","Maryland, MD","http://dbpedia.org/resource/Maryland_(state)"
"Haines","http://dbpedia.org/resource/Haines,_Alaska","Hains","http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Haines","http://dbpedia.org/resource/Haines,_Alaska","Haynes","http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Haines","http://dbpedia.org/resource/Haines,_Alaska","Hayns","http://dbpedia.org/resource/Haines,_Alaska","Alaska, AK","http://dbpedia.org/resource/Alaska_(state)"
"Haines City","http://dbpedia.org/resource/Haines_City,_Florida","Hanies City","http://dbpedia.org/resource/Haines_City,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Haines City","http://dbpedia.org/resource/Haines_City,_Florida","Haynes City","http://dbpedia.org/resource/Haines_City,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Haleyville","http://dbpedia.org/resource/Haleyville,_Alabama","Haleyvile","http://dbpedia.org/resource/Haleyville,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Hamden","http://dbpedia.org/resource/Hamden,_Connecticut","Hamdin","http://dbpedia.org/resource/Hamden,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Hamilton","http://dbpedia.org/resource/Hamilton,_Texas","Hamelton","http://dbpedia.org/resource/Hamilton,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
