"Country","Country__URI","Region","Region__URI","City","City__URI"
"United Statess","http://dbpedia.org/resource/United_States","Missourii","http://dbpedia.org/resource/Missouri,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Missouri"
"United Statess","http://dbpedia.org/resource/United_States","Neebraska","http://dbpedia.org/resource/Nebraska,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Nebraska"
"United Statess","http://dbpedia.org/resource/United_States","New Hampshiree","http://dbpedia.org/resource/New_Hampshire,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_New_Hampshire"
"United States","http://dbpedia.org/resource/United_States","New Jersey","http://dbpedia.org/resource/New_Jersey,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_New_Jersey"
"United Staates","http://dbpedia.org/resource/United_States","New Yorkk","http://dbpedia.org/resource/New_York","Springfield","http://dbpedia.org/resource/Springfield,_New_York"
"United Statess","http://dbpedia.org/resource/United_States","Ohio","http://dbpedia.org/resource/Ohio,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Ohio"
"United SStates","http://dbpedia.org/resource/United_States","Oregon","http://dbpedia.org/resource/Oregon,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Oregon"
"United Statess","http://dbpedia.org/resource/United_States","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Pennsylvania"
"United Statess","http://dbpedia.org/resource/United_States","South Dakotaa","http://dbpedia.org/resource/South_Dakota,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_South_Dakota"
"United Sttates","http://dbpedia.org/resource/United_States","Tennesseee","http://dbpedia.org/resource/Tennessee,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Tennessee"
"United Statess","http://dbpedia.org/resource/United_States","Vermont","http://dbpedia.org/resource/Vermont,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Vermont"
"United Statess","http://dbpedia.org/resource/United_States","Virginiaa","http://dbpedia.org/resource/Virginia,_United_States","Springfield","http://dbpedia.org/resource/Springfield,_Virginia"
"United States","http://dbpedia.org/resource/United_States","Kansas","http://dbpedia.org/resource/Kansas,_United_States","Victoria","http://dbpedia.org/resource/Victoria,_Kansas"
"United Statess","http://dbpedia.org/resource/United_States","Minnesotaa","http://dbpedia.org/resource/Minnesota,_United_States","Victoria","http://dbpedia.org/resource/Victoria,_Minnesota"
"United Statess","http://dbpedia.org/resource/United_States","Texas","http://dbpedia.org/resource/Texas,_United_States","Victoria","http://dbpedia.org/resource/Victoria,_Texas"
"United Statess","http://dbpedia.org/resource/United_States","Virginiaa","http://dbpedia.org/resource/Virginia,_United_States","Victoria","http://dbpedia.org/resource/Victoria,_Virginia"
