"celebrity","celebrity__URI","celebrity_misspelled","celebrity_misspelled__URI","birth_place","birth_place__URI","country","country__URI"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dashyneelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unitted States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dachelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey DDefanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschumellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshannooo","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschenallee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshneeall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","UUnited States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeey Daeshall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeey Dechennalll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Descannelleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Uniteed States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deershel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Descanleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unnited States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschonealll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Stattes","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeyy Dayschonnel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daeshaaanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Decchann","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Stattes","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deishnalll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Dechelellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doeschanelllll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deccianelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deaschanekk","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshagnallll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daschanillll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unitedd States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshonaa","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshanneleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deescchnauel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Duschannel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dufanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshnerrr","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dechaanelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","ZZoooey Daeschenall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doofanellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Descionall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deifenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeey  Daelshenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshanueee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Deschaal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeyy Deeishel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deuushabelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschanehelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Douchanellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Desheanelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deeschenlll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desehnnell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey DDanchallll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","ZZooey Desanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dahscenelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Sttates","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dechna","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deishnelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Deyschnelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daschemell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Uniteed States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dacheenele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeyy Doeschelerr","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deechunellr","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dashhhchnell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschatell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dachinellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschanselll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Descahhanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Sttates","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desccchanelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschylll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Denshenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dechunaaa","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deyschanelleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deyschenellee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Descheuunall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Sttates","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeyy Dschannell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doeshanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Derschanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dauchannell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deachanealll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Duechhennel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deichna","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dechaniellsss","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Duschanelleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","ZZooey Desauchenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unitedd States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Descuenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Decchenllee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daschaneill","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desshenelleee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Debachemell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deyschennall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unitedd States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dreschell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deifanelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Unitedd States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daschneal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschhamalll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deisccchnelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deeshhanellee","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dashonelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Deseenele","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doushannell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desjanell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Daeshenell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","Uniteed States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Dejeunell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dreschanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daschenhell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Decschanelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deichenal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doeshnellll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshchanekk","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Daaschelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desheneiilll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Sttates","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dechanhal","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daeschannelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statees","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Doeshcnallll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dooechaneall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Daaishenelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Desaaunelll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deschenayy","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey  DDeshaneall","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooey Dechhannell","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Dashinielll","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statees","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zoooeyy Dishaanel","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooeey Dechaneii","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United  States","http://dbpedia.org/resource/United_States"
"Zooey Deschanel","http://dbpedia.org/resource/Zooey_Deschanel","Zooey Deshunaa","http://dbpedia.org/resource/Zooey_Deschanel","Los Angeles","http://dbpedia.org/resource/Los_Angeles","United Statess","http://dbpedia.org/resource/United_States"
