"celebrity","celebrity__URI","celebrity_misspelled","celebrity_misspelled__URI","birth_place","birth_place__URI","country","country__URI"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclauclain","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcaclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughnan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macloghlyn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclauchglan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughley","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgolchan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclucklen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclahklan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mglauklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcclaughan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcklacklan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclachlane","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Meclaclen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macclaclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mchloghlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglachelen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglauhken","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclochllan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaugnin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mchauglin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclauen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglawcklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maglachan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaighlaun","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclauland","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglagchlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mlauchlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclahallan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Machleclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macclauhlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaugclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclouklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mccglauclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughalin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mglaglin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcghlochlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclafthin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaun","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclaugclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclauhlen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglothan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclockmann","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclahagan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macklochlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclogcland","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglaclon","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maglakhan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclacoeuh","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcluaughlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaghlane","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcloighlain","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaklpen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclucklyn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcvauklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclocghlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclacknil","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mlauklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Machlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgloghlain","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclockley","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaghin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglauhclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclaclahan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclouhleen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Moughlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclacland","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Meklaclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughuen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughlane","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclaglen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mccauklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaubhen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglouhlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaekan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcloggan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Magauchlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maglaghlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcclachone","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcclaucklan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughlann","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcghlaclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclocklane","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgloclsn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughjin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maklachen","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcclauklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcculkan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcghlauglan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macglauklan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughly","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgloccan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclachn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughkin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclachlam","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgaulin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglochling","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcloclien","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macalyn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mlochman","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maglackalan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcgoclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclochlyn","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Magluchalan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglagklin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mcglauhclin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mccloclan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Mclaughlim","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Maclauhhlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Macclaghlin","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
"Sarah McLachlan","http://dbpedia.org/resource/Sarah_McLachlan","Sarah Megloghlan","http://dbpedia.org/resource/Sarah_McLachlan","Halifax","http://dbpedia.org/resource/Halifax,_Nova_Scotia","Canada","http://dbpedia.org/resource/Canada"
