"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Allen Webster","http://dbpedia.org/resource/Allen_Webster_(baseball)","1990-02-10","Greensboro","http://dbpedia.org/resource/Greensboro,_North_Carolina","Guilford Countty, North Carolina","http://dbpedia.org/resource/Guilford_County,_North_Carolina","United Statess","http://dbpedia.org/resource/United_States"
"Jeff Richardson","http://dbpedia.org/resource/Jeff_Richardson_(infielder)","1965-08-26","Grand Island","http://dbpedia.org/resource/Grand_Island,_Nebraska","Hall County, Nebraska","http://dbpedia.org/resource/Hall_County,_Nebraska","Unittted States","http://dbpedia.org/resource/United_States"
"Gene Harris","http://dbpedia.org/resource/Gene_Harris_(baseball)","1964-12-05","Sebring","http://dbpedia.org/resource/Sebring,_Florida","Highlands County, Floridaa","http://dbpedia.org/resource/Highlands_County,_Florida","United Statess","http://dbpedia.org/resource/United_States"
"Alan Koch","http://dbpedia.org/resource/Alan_Koch_(baseball)","1938-03-25","Decatur","http://dbpedia.org/resource/Decatur,_Alabama","Morgan County, Alabamaa","http://dbpedia.org/resource/Morgan_County,_Alabama","United Statess","http://dbpedia.org/resource/United_States"
"George Bradshaw","http://dbpedia.org/resource/George_Bradshaw_(baseball)","1924-09-12","Salisbury","http://dbpedia.org/resource/Salisbury,_North_Carolina","Rowan County, North Carrolina","http://dbpedia.org/resource/Rowan_County,_North_Carolina","United Stateess","http://dbpedia.org/resource/United_States"
"George Foster","http://dbpedia.org/resource/George_Foster_(baseball)","1948-12-01","Tuscaloosa","http://dbpedia.org/resource/Tuscaloosa,_Alabama","Allabama","http://dbpedia.org/resource/Alabama","United Statees","http://dbpedia.org/resource/United_States"
"Tyler Green","http://dbpedia.org/resource/Tyler_Green_(baseball)","1970-02-18","Springfield","http://dbpedia.org/resource/Springfield,_Ohio","Ohiio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Tyler Green","http://dbpedia.org/resource/Tyler_Green_(baseball)","1970-02-18","Springfield","http://dbpedia.org/resource/Springfield,_Ohio","Clark County, OOhio","http://dbpedia.org/resource/Clark_County,_Ohio","United Statess","http://dbpedia.org/resource/United_States"
"Jim Marshall","http://dbpedia.org/resource/Jim_Marshall_(baseball)","1931-05-25","Danville","http://dbpedia.org/resource/Danville,_Illinois","Vermilion County, Illinois","http://dbpedia.org/resource/Vermilion_County,_Illinois","United Statesss","http://dbpedia.org/resource/United_States"
"Ben Howard","http://dbpedia.org/resource/Ben_Howard_(baseball)","1979-01-15","Danville","http://dbpedia.org/resource/Danville,_Illinois","Illinois","http://dbpedia.org/resource/Illinois","Uniteed Statess","http://dbpedia.org/resource/United_States"
"Dan Johnson","http://dbpedia.org/resource/Dan_Johnson_(baseball)","1979-08-10","Coon Rapids","http://dbpedia.org/resource/Coon_Rapids,_Minnesota","Minnesotta","http://dbpedia.org/resource/Minnesota","Unitedd Statess","http://dbpedia.org/resource/United_States"
"Dan Johnson","http://dbpedia.org/resource/Dan_Johnson_(baseball)","1979-08-10","Coon Rapids","http://dbpedia.org/resource/Coon_Rapids,_Minnesota","Anoka County, Minnesotaa","http://dbpedia.org/resource/Anoka_County,_Minnesota","United Stateess","http://dbpedia.org/resource/United_States"
"Jim Campbell","http://dbpedia.org/resource/Jim_Campbell_(baseball_executive)","1924-02-05","Huron","http://dbpedia.org/resource/Huron,_Ohio","Erie County, Ohio","http://dbpedia.org/resource/Erie_County,_Ohio","United SStatess","http://dbpedia.org/resource/United_States"
"Andrew Brown","http://dbpedia.org/resource/Andrew_Brown_(pitcher)","1981-02-17","Chardon","http://dbpedia.org/resource/Chardon,_Ohio","Geauga County, Ohio","http://dbpedia.org/resource/Geauga_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Gary Jones","http://dbpedia.org/resource/Gary_Jones_(manager)","1960-11-11","Henderson","http://dbpedia.org/resource/Henderson,_Texas","Rusk County, Texass","http://dbpedia.org/resource/Rusk_County,_Texas","United SStaates","http://dbpedia.org/resource/United_States"
"Charles Hudson","http://dbpedia.org/resource/Charles_Hudson_(baseball)","1959-03-16","Ennis","http://dbpedia.org/resource/Ennis,_Texas","Texaas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Mike Fitzgerald","http://dbpedia.org/resource/Mike_Fitzgerald_(first_baseman)","1964-03-28","Savannah","http://dbpedia.org/resource/Savannah,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","United Statess","http://dbpedia.org/resource/United_States"
"Sam Crane","http://dbpedia.org/resource/Sam_Crane_(shortstop)","1894-09-13","Harrisburg","http://dbpedia.org/resource/Harrisburg,_Pennsylvania","Dauphin County, Pennsylvania","http://dbpedia.org/resource/Dauphin_County,_Pennsylvania","United  States","http://dbpedia.org/resource/United_States"
"Roy Wood","http://dbpedia.org/resource/Roy_Wood_(baseball)","1892-08-29","Monticello","http://dbpedia.org/resource/Monticello,_Arkansas","Drew County, Arkkansas","http://dbpedia.org/resource/Drew_County,_Arkansas","UUnited States","http://dbpedia.org/resource/United_States"
"Danny Doyle","http://dbpedia.org/resource/Danny_Doyle_(baseball)","1917-01-24","McLoud","http://dbpedia.org/resource/McLoud,_Oklahoma","Pottawatomie Countyy, Oklahoma","http://dbpedia.org/resource/Pottawatomie_County,_Oklahoma","United Statess","http://dbpedia.org/resource/United_States"
"Tim Davis","http://dbpedia.org/resource/Tim_Davis_(baseball)","1970-07-14","Marianna","http://dbpedia.org/resource/Marianna,_Florida","Floridaa","http://dbpedia.org/resource/Florida","United Statess","http://dbpedia.org/resource/United_States"
"John Terry","http://dbpedia.org/resource/John_Terry_(baseball)","1877-09-04","Fairfax","http://dbpedia.org/resource/Fairfax,_Iowa","Iowaa","http://dbpedia.org/resource/Iowa","United SStatess","http://dbpedia.org/resource/United_States"
"Josh Smith","http://dbpedia.org/resource/Josh_Smith_(baseball)","1987-08-07","Margate","http://dbpedia.org/resource/Margate,_Florida","Broward County, Florida","http://dbpedia.org/resource/Broward_County,_Florida","United Statess","http://dbpedia.org/resource/United_States"
"Jonathan Johnson","http://dbpedia.org/resource/Jonathan_Johnson_(baseball)","1974-07-16","LaGrange","http://dbpedia.org/resource/LaGrange,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","United Statesss","http://dbpedia.org/resource/United_States"
"John Baker","http://dbpedia.org/resource/John_Baker_(baseball)","1981-01-20","Alameda","http://dbpedia.org/resource/Alameda,_California","California","http://dbpedia.org/resource/California","United Statess","http://dbpedia.org/resource/United_States"
"Jeff Smith","http://dbpedia.org/resource/Jeff_Smith_(baseball)","1974-06-07","Akron","http://dbpedia.org/resource/Akron,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","Uniteed Statess","http://dbpedia.org/resource/United_States"
"John Scott","http://dbpedia.org/resource/John_Scott_(baseball)","1952-01-24","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Hinds County, Mississippii","http://dbpedia.org/resource/Hinds_County,_Mississippi","Unnited Statess","http://dbpedia.org/resource/United_States"
"John Scott","http://dbpedia.org/resource/John_Scott_(baseball)","1952-01-24","Jackson","http://dbpedia.org/resource/Jackson,_Mississippi","Madiison County, Mississippi","http://dbpedia.org/resource/Madison_County,_Mississippi","United Statess","http://dbpedia.org/resource/United_States"
"John Patterson","http://dbpedia.org/resource/John_Patterson_(infielder)","1967-02-11","Key West","http://dbpedia.org/resource/Key_West,_Florida","Monroe  County, Florida","http://dbpedia.org/resource/Monroe_County,_Florida","United Statesss","http://dbpedia.org/resource/United_States"
"Kevin Campbell","http://dbpedia.org/resource/Kevin_Campbell_(baseball)","1964-12-06","Des Arc","http://dbpedia.org/resource/Des_Arc,_Arkansas","Prairie Couunty, Arkansas","http://dbpedia.org/resource/Prairie_County,_Arkansas","United  Stattes","http://dbpedia.org/resource/United_States"
"George Scott","http://dbpedia.org/resource/George_Scott_(first_baseman)","1944-03-23","Greenville","http://dbpedia.org/resource/Greenville,_Mississippi","Washington County, Mississippi","http://dbpedia.org/resource/Washington_County,_Mississippi","United Statess","http://dbpedia.org/resource/United_States"
"Jim Wilson","http://dbpedia.org/resource/Jim_Wilson_(first_baseman)","1960-12-29","Corvallis","http://dbpedia.org/resource/Corvallis,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United Statess","http://dbpedia.org/resource/United_States"
"James McDonald","http://dbpedia.org/resource/James_McDonald_(baseball)","1984-10-19","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","Californiaa","http://dbpedia.org/resource/California","United Stattes","http://dbpedia.org/resource/United_States"
"Jack Marshall","http://dbpedia.org/resource/Jack_Marshall_(baseball)","1893-05-11","Carrollton","http://dbpedia.org/resource/Carrollton,_Missouri","Missourii","http://dbpedia.org/resource/Missouri","United Statesss","http://dbpedia.org/resource/United_States"
"Johnny Allen","http://dbpedia.org/resource/Johnny_Allen_(baseball)","1904-09-30","Lenoir","http://dbpedia.org/resource/Lenoir,_North_Carolina","North Caarolina","http://dbpedia.org/resource/North_Carolina","Unitted Statess","http://dbpedia.org/resource/United_States"
"Scott Taylor","http://dbpedia.org/resource/Scott_Taylor_(left-handed_pitcher)","1967-08-02","Defiance","http://dbpedia.org/resource/Defiance,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","Unnited Statess","http://dbpedia.org/resource/United_States"
"Charlie Moore","http://dbpedia.org/resource/Charlie_Moore_(baseball)","1953-06-21","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Jefferson Counnty, Alabama","http://dbpedia.org/resource/Jefferson_County,_Alabama","Uniteed States","http://dbpedia.org/resource/United_States"
"Daniel Herrera","http://dbpedia.org/resource/Daniel_Herrera_(baseball)","1984-10-21","Odessa","http://dbpedia.org/resource/Odessa,_Texas","Texxas","http://dbpedia.org/resource/Texas","United Statess","http://dbpedia.org/resource/United_States"
"Bill Davidson","http://dbpedia.org/resource/Bill_Davidson_(baseball)","1884-05-10","Lafayette","http://dbpedia.org/resource/Lafayette,_Indiana","Tippecaanoe County, Indiana","http://dbpedia.org/resource/Tippecanoe_County,_Indiana","UUnited Staates","http://dbpedia.org/resource/United_States"
"Jody Davis","http://dbpedia.org/resource/Jody_Davis_(baseball)","1956-11-12","Gainesville","http://dbpedia.org/resource/Gainesville,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","Uniited Statess","http://dbpedia.org/resource/United_States"
"Mike Dalton","http://dbpedia.org/resource/Mike_Dalton_(baseball)","1963-03-27","Palo Alto","http://dbpedia.org/resource/Palo_Alto,_California","CCalifornia","http://dbpedia.org/resource/California","United Statess","http://dbpedia.org/resource/United_States"
"Harry Thompson","http://dbpedia.org/resource/Harry_Thompson_(baseball)","1889-09-09","Nanticoke","http://dbpedia.org/resource/Nanticoke,_Pennsylvania","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania","United Statess","http://dbpedia.org/resource/United_States"
"Hal Erickson","http://dbpedia.org/resource/Hal_Erickson_(baseball)","1919-07-17","Portland","http://dbpedia.org/resource/Portland,_Oregon","Cllackamas County, Oregon","http://dbpedia.org/resource/Clackamas_County,_Oregon","Unitted Statess","http://dbpedia.org/resource/United_States"
"Chris Booker","http://dbpedia.org/resource/Chris_Booker_(baseball)","1976-12-09","Monroeville","http://dbpedia.org/resource/Monroeville,_Alabama","Monroe County, Alabamaa","http://dbpedia.org/resource/Monroe_County,_Alabama","United Statess","http://dbpedia.org/resource/United_States"
"George Beck","http://dbpedia.org/resource/George_Beck_(baseball)","1890-02-21","South Bend","http://dbpedia.org/resource/South_Bend,_Indiana","St. Joseph County, Indianaa","http://dbpedia.org/resource/St._Joseph_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Tom Jenkins","http://dbpedia.org/resource/Tom_Jenkins_(baseball)","1898-04-10","Camden","http://dbpedia.org/resource/Camden,_Alabama","Wilcox County, Alabama","http://dbpedia.org/resource/Wilcox_County,_Alabama","Uniited Statess","http://dbpedia.org/resource/United_States"
"Jim Walkup","http://dbpedia.org/resource/Jim_Walkup_(right-handed_pitcher)","1909-12-14","Havana","http://dbpedia.org/resource/Havana,_Arkansas","Yell Countyy, Arkansas","http://dbpedia.org/resource/Yell_County,_Arkansas","United Statesss","http://dbpedia.org/resource/United_States"
"Tom Morgan","http://dbpedia.org/resource/Tom_Morgan_(baseball)","1930-05-20","El Monte","http://dbpedia.org/resource/El_Monte,_California","California","http://dbpedia.org/resource/California","UUnitedd States","http://dbpedia.org/resource/United_States"
"John Oldham","http://dbpedia.org/resource/John_Oldham_(baseball)","1932-11-06","Salinas","http://dbpedia.org/resource/Salinas,_California","Californiaa","http://dbpedia.org/resource/California","Unnited Statees","http://dbpedia.org/resource/United_States"
"Kevin Young","http://dbpedia.org/resource/Kevin_Young_(baseball)","1969-06-16","Alpena","http://dbpedia.org/resource/Alpena,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United Statess","http://dbpedia.org/resource/United_States"
"Tom Hall","http://dbpedia.org/resource/Tom_Hall_(baseball)","1947-11-23","Thomasville","http://dbpedia.org/resource/Thomasville,_North_Carolina","North Carolinaa","http://dbpedia.org/resource/North_Carolina","United Statess","http://dbpedia.org/resource/United_States"
"Mark Wagner","http://dbpedia.org/resource/Mark_Wagner_(baseball)","1954-03-04","Conneaut","http://dbpedia.org/resource/Conneaut,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","Uniited Statess","http://dbpedia.org/resource/United_States"
"Roy Sanders","http://dbpedia.org/resource/Roy_Sanders_(American_League_pitcher)","1894-06-10","Pittsburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Crawford County, Kansass","http://dbpedia.org/resource/Crawford_County,_Kansas","United Statesss","http://dbpedia.org/resource/United_States"
"Tom Fisher","http://dbpedia.org/resource/Tom_Fisher_(1900s_pitcher)","1880-11-01","Anderson","http://dbpedia.org/resource/Anderson,_Indiana","Indiana","http://dbpedia.org/resource/Indiana","United Statess","http://dbpedia.org/resource/United_States"
"Mike Jacobs","http://dbpedia.org/resource/Mike_Jacobs_(first_baseman)","1980-10-30","Chula Vista","http://dbpedia.org/resource/Chula_Vista,_California","CCalifornia","http://dbpedia.org/resource/California","United Statess","http://dbpedia.org/resource/United_States"
"Jackie Brown","http://dbpedia.org/resource/Jackie_Brown_(baseball)","1943-05-31","Holdenville","http://dbpedia.org/resource/Holdenville,_Oklahoma","Oklahomaa","http://dbpedia.org/resource/Oklahoma","United States","http://dbpedia.org/resource/United_States"
"John Harris","http://dbpedia.org/resource/John_Harris_(baseball)","1954-09-13","Portland","http://dbpedia.org/resource/Portland,_Oregon","Clackamas County, Oregon","http://dbpedia.org/resource/Clackamas_County,_Oregon","United Statesss","http://dbpedia.org/resource/United_States"
"Jeff Stone","http://dbpedia.org/resource/Jeff_Stone_(baseball)","1960-12-26","Kennett","http://dbpedia.org/resource/Kennett,_Missouri","Dunklin County, Missourii","http://dbpedia.org/resource/Dunklin_County,_Missouri","United Statesss","http://dbpedia.org/resource/United_States"
"Dan Jennings","http://dbpedia.org/resource/Dan_Jennings_(pitcher)","1987-04-17","Berkeley","http://dbpedia.org/resource/Berkeley,_California","Califorrnia","http://dbpedia.org/resource/California","United Statesss","http://dbpedia.org/resource/United_States"
"Jeff Stevens","http://dbpedia.org/resource/Jeff_Stevens_(baseball)","1983-09-05","Berkeley","http://dbpedia.org/resource/Berkeley,_California","Californiaa","http://dbpedia.org/resource/California","United Statesss","http://dbpedia.org/resource/United_States"
"John Christensen","http://dbpedia.org/resource/John_Christensen_(baseball)","1960-09-05","Downey","http://dbpedia.org/resource/Downey,_California","Californiaa","http://dbpedia.org/resource/California","United SStatess","http://dbpedia.org/resource/United_States"
"Harry Hanson","http://dbpedia.org/resource/Harry_Hanson_(baseball)","1896-01-17","Elgin","http://dbpedia.org/resource/Elgin,_Illinois","Illinois","http://dbpedia.org/resource/Illinois","United Statesss","http://dbpedia.org/resource/United_States"
"Josh Clarke","http://dbpedia.org/resource/Josh_Clarke_(baseball)","1879-03-08","Winfield","http://dbpedia.org/resource/Winfield,_Kansas","Kansass","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"Josh Stewart","http://dbpedia.org/resource/Josh_Stewart_(baseball)","1978-12-05","Paducah","http://dbpedia.org/resource/Paducah,_Kentucky","Kentuckyy","http://dbpedia.org/resource/Kentucky","United Statess","http://dbpedia.org/resource/United_States"
"Frank Griffith","http://dbpedia.org/resource/Frank_Griffith_(baseball)","1872-11-18","Gilman","http://dbpedia.org/resource/Gilman,_Illinois","Iroquois County, Illinoiss","http://dbpedia.org/resource/Iroquois_County,_Illinois","United Statesss","http://dbpedia.org/resource/United_States"
"George Smith","http://dbpedia.org/resource/George_Smith_(American_League_pitcher)","1901-10-27","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kenttucky","http://dbpedia.org/resource/Kentucky","United Statesss","http://dbpedia.org/resource/United_States"
"Dusty Hughes","http://dbpedia.org/resource/Dusty_Hughes_(baseball)","1982-06-29","Tupelo","http://dbpedia.org/resource/Tupelo,_Mississippi","Mississippii","http://dbpedia.org/resource/Mississippi","United Statess","http://dbpedia.org/resource/United_States"
"Don Collins","http://dbpedia.org/resource/Don_Collins_(baseball)","1952-09-15","Lyons","http://dbpedia.org/resource/Lyons,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","Unnited States","http://dbpedia.org/resource/United_States"
"Mutt Williams","http://dbpedia.org/resource/Mutt_Williams_(baseball)","1892-07-31","Ozark","http://dbpedia.org/resource/Ozark,_Arkansas","Arkanssas","http://dbpedia.org/resource/Arkansas","UUnited States","http://dbpedia.org/resource/United_States"
"Eddie Hunter","http://dbpedia.org/resource/Eddie_Hunter_(baseball)","1905-02-06","Bellevue","http://dbpedia.org/resource/Bellevue,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United Statess","http://dbpedia.org/resource/United_States"
"Fred Andrews","http://dbpedia.org/resource/Fred_Andrews_(baseball)","1952-05-04","Lafayette","http://dbpedia.org/resource/Lafayette,_Louisiana","Lafayette Parish, Louisiana","http://dbpedia.org/resource/Lafayette_Parish,_Louisiana","Uniited Statess","http://dbpedia.org/resource/United_States"
"Ross Davis","http://dbpedia.org/resource/Ross_Davis_(baseball)","1918-07-28","Greenville","http://dbpedia.org/resource/Greenville,_Mississippi","Washington County, Mississippi","http://dbpedia.org/resource/Washington_County,_Mississippi","United Statess","http://dbpedia.org/resource/United_States"
"John Henry","http://dbpedia.org/resource/John_Henry_(outfielder/pitcher)","1863-09-02","Springfield","http://dbpedia.org/resource/Springfield,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United Statesss","http://dbpedia.org/resource/United_States"
"Bert Hall","http://dbpedia.org/resource/Bert_Hall_(baseball)","1889-10-15","Portland","http://dbpedia.org/resource/Portland,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United Statess","http://dbpedia.org/resource/United_States"
"Steve Cox","http://dbpedia.org/resource/Steve_Cox_(baseball)","1974-10-31","Delano","http://dbpedia.org/resource/Delano,_California","Californiaa","http://dbpedia.org/resource/California","United Statesss","http://dbpedia.org/resource/United_States"
"Dick Robertson","http://dbpedia.org/resource/Dick_Robertson_(baseball)","1891-09-16","Rockville","http://dbpedia.org/resource/Rockville,_Maryland","Marryland","http://dbpedia.org/resource/Maryland","United SStatess","http://dbpedia.org/resource/United_States"
"Jane Jacobs","http://dbpedia.org/resource/Jane_Jacobs_(baseball)","1924-06-16","Cuyahoga Falls","http://dbpedia.org/resource/Cuyahoga_Falls,_Ohio","Summmit County, Ohio","http://dbpedia.org/resource/Summit_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Frank Miller","http://dbpedia.org/resource/Frank_Miller_(baseball)","1886-05-13","Allegan","http://dbpedia.org/resource/Allegan,_Michigan","Allegan County, Michigan","http://dbpedia.org/resource/Allegan_County,_Michigan","United Stateess","http://dbpedia.org/resource/United_States"
"John Deering","http://dbpedia.org/resource/John_Deering_(baseball)","1879-06-25","Lynn","http://dbpedia.org/resource/Lynn,_Massachusetts","Essex County, Massachusetts","http://dbpedia.org/resource/Essex_County,_Massachusetts","United Statesss","http://dbpedia.org/resource/United_States"
"Jason Smith","http://dbpedia.org/resource/Jason_Smith_(baseball)","1977-07-24","Meridian","http://dbpedia.org/resource/Meridian,_Mississippi","Lauderdale County, Mississippii","http://dbpedia.org/resource/Lauderdale_County,_Mississippi","United Statesss","http://dbpedia.org/resource/United_States"
"Mike Flanagan","http://dbpedia.org/resource/Mike_Flanagan_(baseball)","1951-12-16","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","New Hampshire","http://dbpedia.org/resource/New_Hampshire","United Statess","http://dbpedia.org/resource/United_States"
"Willie Jones","http://dbpedia.org/resource/Willie_Jones_(baseball)","1925-08-16","Dillon","http://dbpedia.org/resource/Dillon,_South_Carolina","South Carolina","http://dbpedia.org/resource/South_Carolina","United Statesss","http://dbpedia.org/resource/United_States"
"Bobby Wilson","http://dbpedia.org/resource/Bobby_Wilson_(baseball)","1983-04-08","Dunedin","http://dbpedia.org/resource/Dunedin,_Florida","Pinellas County, Florida","http://dbpedia.org/resource/Pinellas_County,_Florida","Uniited Statess","http://dbpedia.org/resource/United_States"
"David Adams","http://dbpedia.org/resource/David_Adams_(baseball)","1987-05-15","Margate","http://dbpedia.org/resource/Margate,_Florida","Broward County, Floridaa","http://dbpedia.org/resource/Broward_County,_Florida","United Statess","http://dbpedia.org/resource/United_States"
"Karl Adams","http://dbpedia.org/resource/Karl_Adams_(baseball)","1891-08-11","Columbus","http://dbpedia.org/resource/Columbus,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United Statess","http://dbpedia.org/resource/United_States"
"Dennis Bennett","http://dbpedia.org/resource/Dennis_Bennett_(baseball)","1939-10-05","Oakland","http://dbpedia.org/resource/Oakland,_California","California","http://dbpedia.org/resource/California","Unnited Staates","http://dbpedia.org/resource/United_States"
"John Farrell","http://dbpedia.org/resource/John_Farrell_(second_baseman)","1876-12-04","Covington","http://dbpedia.org/resource/Covington,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","Unitedd States","http://dbpedia.org/resource/United_States"
"Gerry Davis","http://dbpedia.org/resource/Gerry_Davis_(outfielder)","1958-12-25","Trenton","http://dbpedia.org/resource/Trenton,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United Statess","http://dbpedia.org/resource/United_States"
"Frank West","http://dbpedia.org/resource/Frank_West_(baseball)","1873-01-21","Johnstown","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Pennsylvaniaa","http://dbpedia.org/resource/Pennsylvania","United Stateess","http://dbpedia.org/resource/United_States"
"Frank West","http://dbpedia.org/resource/Frank_West_(baseball)","1873-01-21","Johnstown","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Cambria County, Pennsylvaniaa","http://dbpedia.org/resource/Cambria_County,_Pennsylvania","Unnited Stattes","http://dbpedia.org/resource/United_States"
"Grant Jackson","http://dbpedia.org/resource/Grant_Jackson_(baseball)","1942-09-28","Fostoria","http://dbpedia.org/resource/Fostoria,_Ohio","Hanncock County, Ohio","http://dbpedia.org/resource/Hancock_County,_Ohio","United Statess","http://dbpedia.org/resource/United_States"
"Karl Adams","http://dbpedia.org/resource/Karl_Adams_(baseball)","1891-08-11","Columbus","http://dbpedia.org/resource/Columbus,_Georgia","Muscogee County, Georgia","http://dbpedia.org/resource/Muscogee_County,_Georgia","United Statess","http://dbpedia.org/resource/United_States"
"Ed Coleman","http://dbpedia.org/resource/Ed_Coleman_(baseball)","1901-12-01","Canby","http://dbpedia.org/resource/Canby,_Oregon","Oregonn","http://dbpedia.org/resource/Oregon","United Statess","http://dbpedia.org/resource/United_States"
"Clarence Williams","http://dbpedia.org/resource/Clarence_Williams_(baseball)","1866-01-27","Harrisburg","http://dbpedia.org/resource/Harrisburg,_Pennsylvania","Cumberland Counnty, Pennsylvania","http://dbpedia.org/resource/Cumberland_County,_Pennsylvania","United Statess","http://dbpedia.org/resource/United_States"
"Clarence Williams","http://dbpedia.org/resource/Clarence_Williams_(baseball)","1866-01-27","Harrisburg","http://dbpedia.org/resource/Harrisburg,_Pennsylvania","Dauphin County, Pennsylvaniaa","http://dbpedia.org/resource/Dauphin_County,_Pennsylvania","Unnited Statess","http://dbpedia.org/resource/United_States"
"Chris Davis","http://dbpedia.org/resource/Chris_Davis_(baseball)","1986-03-17","Longview","http://dbpedia.org/resource/Longview,_Texas","Harrison County, Texass","http://dbpedia.org/resource/Harrison_County,_Texas","United Statesss","http://dbpedia.org/resource/United_States"
"Terry Jones","http://dbpedia.org/resource/Terry_Jones_(baseball)","1971-02-15","Birmingham","http://dbpedia.org/resource/Birmingham,_Alabama","Shelby County, Alabamaa","http://dbpedia.org/resource/Shelby_County,_Alabama","Unitedd States","http://dbpedia.org/resource/United_States"
"Frank House","http://dbpedia.org/resource/Frank_House_(baseball)","1930-02-18","Bessemer","http://dbpedia.org/resource/Bessemer,_Alabama","Alabamaa","http://dbpedia.org/resource/Alabama","United Statesss","http://dbpedia.org/resource/United_States"
"Marty Brown","http://dbpedia.org/resource/Marty_Brown_(baseball)","1963-01-23","Lawton","http://dbpedia.org/resource/Lawton,_Oklahoma","Comanche County, Oklahoma","http://dbpedia.org/resource/Comanche_County,_Oklahoma","United Statesss","http://dbpedia.org/resource/United_States"
"Terry Hughes","http://dbpedia.org/resource/Terry_Hughes_(baseball)","1949-05-13","Spartanburg","http://dbpedia.org/resource/Spartanburg,_South_Carolina","Spartanburg County, South Carolina","http://dbpedia.org/resource/Spartanburg_County,_South_Carolina","United  Statess","http://dbpedia.org/resource/United_States"
"Matt Anderson","http://dbpedia.org/resource/Matt_Anderson_(baseball)","1976-08-17","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jeffferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","Unnited Stattes","http://dbpedia.org/resource/United_States"
"Jackie Hayes","http://dbpedia.org/resource/Jackie_Hayes_(second_baseman)","1906-07-19","Clanton","http://dbpedia.org/resource/Clanton,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United Statesss","http://dbpedia.org/resource/United_States"
"John Black","http://dbpedia.org/resource/John_Black_(baseball)","1890-02-23","Covington","http://dbpedia.org/resource/Covington,_Kentucky","Kentuckyy","http://dbpedia.org/resource/Kentucky","United Statess","http://dbpedia.org/resource/United_States"
"Jim Price","http://dbpedia.org/resource/Jim_Price_(catcher)","1941-10-13","Harrisburg","http://dbpedia.org/resource/Harrisburg,_Pennsylvania","Dauphin County, Pennsylvania","http://dbpedia.org/resource/Dauphin_County,_Pennsylvania","United Statess","http://dbpedia.org/resource/United_States"
"Josh Hall","http://dbpedia.org/resource/Josh_Hall_(baseball)","1980-12-16","Lynchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Virginiaa","http://dbpedia.org/resource/Virginia","United Statesss","http://dbpedia.org/resource/United_States"
"Jeff Gardner","http://dbpedia.org/resource/Jeff_Gardner_(baseball)","1964-02-04","Newport Beach","http://dbpedia.org/resource/Newport_Beach,_California","Californiaa","http://dbpedia.org/resource/California","United Statess","http://dbpedia.org/resource/United_States"
"Jason Perry","http://dbpedia.org/resource/Jason_Perry_(baseball)","1980-08-18","Fremont","http://dbpedia.org/resource/Fremont,_Nebraska","Nebraska","http://dbpedia.org/resource/Nebraska","United Statesss","http://dbpedia.org/resource/United_States"
"John Carden","http://dbpedia.org/resource/John_Carden_(baseball)","1921-05-19","Killeen","http://dbpedia.org/resource/Killeen,_Texas","Bell County, Texass","http://dbpedia.org/resource/Bell_County,_Texas","United Statesss","http://dbpedia.org/resource/United_States"
