"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Paul Davis","http://dbpedia.org/resource/Paul_Davis_(singer)","1948-04-21","Meridian","http://dbpedia.org/resource/Meridian,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Steve Conwayy","http://dbpedia.org/resource/Steve_Conway_(politician)","1944-10-05","Ontario","http://dbpedia.org/resource/Ontario,_Oregon","Oregon","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Gordon Russelll","http://dbpedia.org/resource/Gordon_Russell_(writer)","1929-08-15","Salem","http://dbpedia.org/resource/Salem,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Eric Johnson","http://dbpedia.org/resource/Eric_Johnson_(golfer)","1962-10-11","Seaside","http://dbpedia.org/resource/Seaside,_Oregon","Oregon","http://dbpedia.org/resource/Oregon","United States","http://dbpedia.org/resource/United_States"
"Jarvis Williams","http://dbpedia.org/resource/Jarvis_Williams_(wide_receiver)","1987-10-15","Orlando","http://dbpedia.org/resource/Orlando,_Florida","Orange County, Florida","http://dbpedia.org/resource/Orange_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"Roobert Nelson","http://dbpedia.org/resource/Robert_Nelson_(American_football)","1990-02-16","Tucker","http://dbpedia.org/resource/Tucker,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Jonathan Williamss","http://dbpedia.org/resource/Jonathan_Williams_(defensive_lineman)","1985-11-22","Augusta","http://dbpedia.org/resource/Augusta,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Daniel Kilgore","http://dbpedia.org/resource/Daniel_Kilgore_(American_football)","1987-12-18","Kingsport","http://dbpedia.org/resource/Kingsport,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Roy Walker","http://dbpedia.org/resource/Roy_Walker_(baseball)","1893-04-13","Lawrenceburg","http://dbpedia.org/resource/Lawrenceburg,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Robert Whitee","http://dbpedia.org/resource/Robert_White_(judge)","1759-03-29","Winchester","http://dbpedia.org/resource/Winchester,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Terry Mooree","http://dbpedia.org/resource/Terry_Moore_(baseball)","1912-05-27","Vernon","http://dbpedia.org/resource/Vernon,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"John Butler","http://dbpedia.org/resource/John_Butler_(musician)","1975-04-01","Torrance","http://dbpedia.org/resource/Torrance,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Billy Arnoldd","http://dbpedia.org/resource/Billy_Arnold_(baseball)","1851-03-02","Middletown","http://dbpedia.org/resource/Middletown,_Connecticut","Connecticut","http://dbpedia.org/resource/Connecticut","United States","http://dbpedia.org/resource/United_States"
"Matthew Gregory","http://dbpedia.org/resource/Matthew_Gregory_(deacon)","1680-12-17","Norwalk","http://dbpedia.org/resource/Norwalk,_Connecticut","Connecticut","http://dbpedia.org/resource/Connecticut","United States","http://dbpedia.org/resource/United_States"
"Charles Miller","http://dbpedia.org/resource/Charles_Miller_(Kentucky_politician)","1939-08-02","Tompkinsville","http://dbpedia.org/resource/Tompkinsville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Tony Jackson","http://dbpedia.org/resource/Tony_Jackson_(American_football)","1985-07-05","Ypsilanti","http://dbpedia.org/resource/Ypsilanti,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Donald Marquiss","http://dbpedia.org/resource/Donald_Marquis_(psychologist)","1908-06-22","Two Harbors","http://dbpedia.org/resource/Two_Harbors,_Minnesota","Minnesota","http://dbpedia.org/resource/Minnesota","United States","http://dbpedia.org/resource/United_States"
"Robert Blackburnn","http://dbpedia.org/resource/Robert_Blackburn_(artist)","1920-12-10","Summit","http://dbpedia.org/resource/Summit,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Richard  Hooker","http://dbpedia.org/resource/Richard_Hooker_(author)","1924-02-01","Trenton","http://dbpedia.org/resource/Trenton,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Michael Ray","http://dbpedia.org/resource/Michael_Ray_(trumpeter)","1952-12-24","Trenton","http://dbpedia.org/resource/Trenton,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Theodore Taylorr","http://dbpedia.org/resource/Theodore_Taylor_(author)","1921-06-23","Statesville","http://dbpedia.org/resource/Statesville,_North_Carolina","North Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Bobby Luutz","http://dbpedia.org/resource/Bobby_Lutz_(basketball)","1958-04-04","Hickory","http://dbpedia.org/resource/Hickory,_North_Carolina","North Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Mark Leee","http://dbpedia.org/resource/Mark_Lee_(left-handed_pitcher)","1964-07-20","Williston","http://dbpedia.org/resource/Williston,_North_Dakota","North Dakota","http://dbpedia.org/resource/North_Dakota","United States","http://dbpedia.org/resource/United_States"
"Al Michaelss","http://dbpedia.org/resource/Al_Michaels_(American_football)","1900-04-01","Tiffin","http://dbpedia.org/resource/Tiffin,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Catherine Coxx","http://dbpedia.org/resource/Catherine_Cox_(actress)","1950-12-13","Toledo","http://dbpedia.org/resource/Toledo,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"John Barrr","http://dbpedia.org/resource/John_Barr_(basketball)","1918-08-18","Shamokin","http://dbpedia.org/resource/Shamokin,_Pennsylvania","Pennsylvania","http://dbpedia.org/resource/Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"William Greene","http://dbpedia.org/resource/William_Greene_(colonial_governor)","1695-03-16","Warwick","http://dbpedia.org/resource/Warwick,_Rhode_Island","Rhode Island","http://dbpedia.org/resource/Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Matt McCarthy","http://dbpedia.org/resource/Matt_McCarthy_(comedian)","1979-11-09","Providence","http://dbpedia.org/resource/Providence,_Rhode_Island","Rhode Island","http://dbpedia.org/resource/Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Preston Joness","http://dbpedia.org/resource/Preston_Jones_(gridiron_football)","1970-07-03","Anderson","http://dbpedia.org/resource/Anderson,_South_Carolina","South Carolina","http://dbpedia.org/resource/South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Elizabeth Alexander","http://dbpedia.org/resource/Elizabeth_Alexander_(composer)","1962-08-06","Chester","http://dbpedia.org/resource/Chester,_South_Carolina","South Carolina","http://dbpedia.org/resource/South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Ben Dixon","http://dbpedia.org/resource/Ben_Dixon_(musician)","1934-12-25","Gaffney","http://dbpedia.org/resource/Gaffney,_South_Carolina","South Carolina","http://dbpedia.org/resource/South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Bobby Robinsonn","http://dbpedia.org/resource/Bobby_Robinson_(record_producer)","1917-04-16","Union","http://dbpedia.org/resource/Union,_South_Carolina","South Carolina","http://dbpedia.org/resource/South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Earl Rosee","http://dbpedia.org/resource/Earl_Rose_(coroner)","1926-09-23","Eagle Butte","http://dbpedia.org/resource/Eagle_Butte,_South_Dakota","South Dakota","http://dbpedia.org/resource/South_Dakota","United States","http://dbpedia.org/resource/United_States"
"Jeremy Batess","http://dbpedia.org/resource/Jeremy_Bates_(American_football)","1976-08-27","Manhattan","http://dbpedia.org/resource/Manhattan,_Kansas","Pottawatomie County, Kansas","http://dbpedia.org/resource/Pottawatomie_County,_Kansas","United States","http://dbpedia.org/resource/United_States"
"Stephen Elliott","http://dbpedia.org/resource/Stephen_Elliott_(bishop)","1806-08-31","Beaufort","http://dbpedia.org/resource/Beaufort,_South_Carolina","Beaufort County, South Carolina","http://dbpedia.org/resource/Beaufort_County,_South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Stephen Elliottt","http://dbpedia.org/resource/Stephen_Elliott_(botanist)","1771-11-11","Beaufort","http://dbpedia.org/resource/Beaufort,_South_Carolina","Beaufort County, South Carolina","http://dbpedia.org/resource/Beaufort_County,_South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Homer Jonnes","http://dbpedia.org/resource/Homer_Jones_(American_football)","1941-02-18","Pittsburg","http://dbpedia.org/resource/Pittsburg,_Texas","Camp County, Texas","http://dbpedia.org/resource/Camp_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Jack Gardnerr","http://dbpedia.org/resource/Jack_Gardner_(basketball)","1910-03-29","Texico","http://dbpedia.org/resource/Texico,_New_Mexico","Curry County, New Mexico","http://dbpedia.org/resource/Curry_County,_New_Mexico","United States","http://dbpedia.org/resource/United_States"
"Wes Sims","http://dbpedia.org/resource/Wes_Sims_(American_football)","1981-04-08","Weatherford","http://dbpedia.org/resource/Weatherford,_Oklahoma","Custer County, Oklahoma","http://dbpedia.org/resource/Custer_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Thelma Harperr","http://dbpedia.org/resource/Thelma_Harper_(politician)","1940-12-02","Brentwood","http://dbpedia.org/resource/Brentwood,_Tennessee","Davidson County, Tennessee","http://dbpedia.org/resource/Davidson_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"Pat Priest","http://dbpedia.org/resource/Pat_Priest_(actress)","1936-08-15","Bountiful","http://dbpedia.org/resource/Bountiful,_Utah","Davis County, Utah","http://dbpedia.org/resource/Davis_County,_Utah","United States","http://dbpedia.org/resource/United_States"
"John Emerson","http://dbpedia.org/resource/John_Emerson_(filmmaker)","1874-05-29","Sandusky","http://dbpedia.org/resource/Sandusky,_Ohio","Erie County, Ohio","http://dbpedia.org/resource/Erie_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Jamees Robison","http://dbpedia.org/resource/James_Robison_(author)","1946-10-11","Worthington","http://dbpedia.org/resource/Worthington,_Ohio","Franklin County, Ohio","http://dbpedia.org/resource/Franklin_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"James Robison","http://dbpedia.org/resource/James_Robison_(author)","1946-10-12","Worthington","http://dbpedia.org/resource/Worthington,_Ohio","Franklin County, Ohio","http://dbpedia.org/resource/Franklin_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Ron Carpeenter","http://dbpedia.org/resource/Ron_Carpenter_(defensive_lineman)","1948-06-24","High Point","http://dbpedia.org/resource/High_Point,_North_Carolina","Guilford County, North Carolina","http://dbpedia.org/resource/Guilford_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Bruce Rasmusssen","http://dbpedia.org/resource/Bruce_Rasmussen_(basketball)","1950-09-29","Webster City","http://dbpedia.org/resource/Webster_City,_Iowa","Hamilton County, Iowa","http://dbpedia.org/resource/Hamilton_County,_Iowa","United States","http://dbpedia.org/resource/United_States"
"John Henryy","http://dbpedia.org/resource/John_Henry_(outfielder/pitcher)","1863-09-02","Springfield","http://dbpedia.org/resource/Springfield,_Massachusetts","Hampden County, Massachusetts","http://dbpedia.org/resource/Hampden_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Al Hubbard","http://dbpedia.org/resource/Al_Hubbard_(baseball)","1860-12-09","Westfield","http://dbpedia.org/resource/Westfield,_Massachusetts","Hampden County, Massachusetts","http://dbpedia.org/resource/Hampden_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Grant Jacksonn","http://dbpedia.org/resource/Grant_Jackson_(baseball)","1942-09-28","Fostoria","http://dbpedia.org/resource/Fostoria,_Ohio","Hancock County, Ohio","http://dbpedia.org/resource/Hancock_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"David Taylorr","http://dbpedia.org/resource/David_Taylor_(American_football)","1949-10-17","Statesville","http://dbpedia.org/resource/Statesville,_North_Carolina","Iredell County, North Carolina","http://dbpedia.org/resource/Iredell_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Henrry Johnson","http://dbpedia.org/resource/Henry_Johnson_(American_football)","1958-03-20","Wrens","http://dbpedia.org/resource/Wrens,_Georgia","Jefferson County, Georgia","http://dbpedia.org/resource/Jefferson_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Harry Wood","http://dbpedia.org/resource/Harry_Wood_(baseball)","1885-02-10","Waterville","http://dbpedia.org/resource/Waterville,_Maine","Kennebec County, Maine","http://dbpedia.org/resource/Kennebec_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"Melanie Smithh","http://dbpedia.org/resource/Melanie_Smith_(actress)","1962-12-16","Scranton","http://dbpedia.org/resource/Scranton,_Pennsylvania","Lackawanna County, Pennsylvania","http://dbpedia.org/resource/Lackawanna_County,_Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Donald Marquiss","http://dbpedia.org/resource/Donald_Marquis_(psychologist)","1908-06-22","Two Harbors","http://dbpedia.org/resource/Two_Harbors,_Minnesota","Lake County, Minnesota","http://dbpedia.org/resource/Lake_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Jack Gordon","http://dbpedia.org/resource/Jack_Gordon_(Mississippi_politician)","1944-12-29","Tupelo","http://dbpedia.org/resource/Tupelo,_Mississippi","Lee County, Mississippi","http://dbpedia.org/resource/Lee_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Edwin Maxwelll","http://dbpedia.org/resource/Edwin_Maxwell_(attorney_general)","1825-07-16","Weston","http://dbpedia.org/resource/Weston,_West_Virginia","Lewis County, West Virginia","http://dbpedia.org/resource/Lewis_County,_West_Virginia","United States","http://dbpedia.org/resource/United_States"
"John  Burke","http://dbpedia.org/resource/John_Burke_(1900s_pitcher)","1877-01-27","Hazleton","http://dbpedia.org/resource/Hazleton,_Pennsylvania","Luzerne County, Pennsylvania","http://dbpedia.org/resource/Luzerne_County,_Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Charles Faulknerr","http://dbpedia.org/resource/Charles_Faulkner_(author)","1952-01-12","St. Clair Shores","http://dbpedia.org/resource/St._Clair_Shores,_Michigan","Macomb County, Michigan","http://dbpedia.org/resource/Macomb_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"James Thorpee","http://dbpedia.org/resource/James_Thorpe_(Ohio_politician)","1927-10-28","Alliance","http://dbpedia.org/resource/Alliance,_Ohio","Mahoning County, Ohio","http://dbpedia.org/resource/Mahoning_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Donnie Joness","http://dbpedia.org/resource/Donnie_Jones_(basketball)","1966-07-07","Point Pleasant","http://dbpedia.org/resource/Point_Pleasant,_West_Virginia","Mason County, West Virginia","http://dbpedia.org/resource/Mason_County,_West_Virginia","United States","http://dbpedia.org/resource/United_States"
"Gerry Daviss","http://dbpedia.org/resource/Gerry_Davis_(outfielder)","1958-12-25","Trenton","http://dbpedia.org/resource/Trenton,_New_Jersey","Mercer County, New Jersey","http://dbpedia.org/resource/Mercer_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"David Robinson","http://dbpedia.org/resource/David_Robinson_(drummer)","1949-04-02","Woburn","http://dbpedia.org/resource/Woburn,_Massachusetts","Middlesex County, Massachusetts","http://dbpedia.org/resource/Middlesex_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"David Walker","http://dbpedia.org/resource/David_Walker_(abolitionist)","1796-09-28","Wilmington","http://dbpedia.org/resource/Wilmington,_North_Carolina","New Hanover County, North Carolina","http://dbpedia.org/resource/New_Hanover_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Brian Gibboons","http://dbpedia.org/resource/Brian_Gibbons_(ice_hockey,_born_1988)","1988-02-26","Braintree","http://dbpedia.org/resource/Braintree,_Massachusetts","Norfolk County, Massachusetts","http://dbpedia.org/resource/Norfolk_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"David Carsonn","http://dbpedia.org/resource/David_Carson_(graphic_designer)","1955-09-08","Corpus Christi","http://dbpedia.org/resource/Corpus_Christi,_Texas","Nueces County, Texas","http://dbpedia.org/resource/Nueces_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"David Myers","http://dbpedia.org/resource/David_Myers_(Oklahoma_politician)","1938-07-18","Ponca City","http://dbpedia.org/resource/Ponca_City,_Oklahoma","Osage County, Oklahoma","http://dbpedia.org/resource/Osage_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Mark Millerr","http://dbpedia.org/resource/Mark_Miller_(soccer)","1962-06-12","Tacoma","http://dbpedia.org/resource/Tacoma,_Washington","Pierce County, Washington","http://dbpedia.org/resource/Pierce_County,_Washington","United States","http://dbpedia.org/resource/United_States"
"Tom  Adams","http://dbpedia.org/resource/Tom_Adams_(illustrator)","1926-03-29","Providence","http://dbpedia.org/resource/Providence,_Rhode_Island","Providence County, Rhode Island","http://dbpedia.org/resource/Providence_County,_Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Paul Williamss","http://dbpedia.org/resource/Paul_Williams_(boxer)","1981-07-27","Augusta","http://dbpedia.org/resource/Augusta,_Georgia","Richmond County, Georgia","http://dbpedia.org/resource/Richmond_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"James Washington","http://dbpedia.org/resource/James_Washington_(wide_receiver)","1996-04-02","Abilene","http://dbpedia.org/resource/Abilene,_Texas","Taylor County, Texas","http://dbpedia.org/resource/Taylor_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Ed Williams","http://dbpedia.org/resource/Ed_Williams_(linebacker)","1961-09-08","Odessa","http://dbpedia.org/resource/Odessa,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"John Pattersonn","http://dbpedia.org/resource/John_Patterson_(pitcher)","1978-01-30","Orange","http://dbpedia.org/resource/Orange,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"John Beasley","http://dbpedia.org/resource/John_Beasley_(basketball)","1944-02-05","Texarkana","http://dbpedia.org/resource/Texarkana,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"John Thomas","http://dbpedia.org/resource/John_Thomas_(American_football)","1935-01-25","Tyler","http://dbpedia.org/resource/Tyler,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Donald MacDonnald","http://dbpedia.org/resource/Donald_MacDonald_(actor)","1898-03-13","Denison","http://dbpedia.org/resource/Denison,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Michael McDonaldd","http://dbpedia.org/resource/Michael_McDonald_(basketball)","1969-02-13","Longview","http://dbpedia.org/resource/Longview,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Brett Anderson","http://dbpedia.org/resource/Brett_Anderson_(baseball)","1988-02-01","Midland","http://dbpedia.org/resource/Midland,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"James Robisonn","http://dbpedia.org/resource/James_Robison_(televangelist)","1943-10-09","Pasadena","http://dbpedia.org/resource/Pasadena,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"John Tooohey","http://dbpedia.org/resource/John_Toohey_(American_football)","1892-04-28","Kingston","http://dbpedia.org/resource/Kingston,_New_York","Ulster County, New York","http://dbpedia.org/resource/Ulster_County,_New_York","United States","http://dbpedia.org/resource/United_States"
"Bobby Robinsonn","http://dbpedia.org/resource/Bobby_Robinson_(record_producer)","1917-04-16","Union","http://dbpedia.org/resource/Union,_South_Carolina","Union County, South Carolina","http://dbpedia.org/resource/Union_County,_South_Carolina","United States","http://dbpedia.org/resource/United_States"
"Larry Smithh","http://dbpedia.org/resource/Larry_Smith_(American_football_coach)","1939-09-12","Van Wert","http://dbpedia.org/resource/Van_Wert,_Ohio","Van Wert County, Ohio","http://dbpedia.org/resource/Van_Wert_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Steve Forrestt","http://dbpedia.org/resource/Steve_Forrest_(actor)","1925-09-29","Huntsville","http://dbpedia.org/resource/Huntsville,_Texas","Walker County, Texas","http://dbpedia.org/resource/Walker_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Gerald Willliams","http://dbpedia.org/resource/Gerald_Williams_(American_football)","1963-09-08","Waycross","http://dbpedia.org/resource/Waycross,_Georgia","Ware County, Georgia","http://dbpedia.org/resource/Ware_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Chaarles Burnett","http://dbpedia.org/resource/Charles_Burnett_(director)","1944-04-13","Vicksburg","http://dbpedia.org/resource/Vicksburg,_Mississippi","Warren County, Mississippi","http://dbpedia.org/resource/Warren_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Ryan  Bennett","http://dbpedia.org/resource/Ryan_Bennett_(sportscaster)","1970-08-20","Ogden","http://dbpedia.org/resource/Ogden,_Utah","Weber County, Utah","http://dbpedia.org/resource/Weber_County,_Utah","United States","http://dbpedia.org/resource/United_States"
"Sheila Kelley","http://dbpedia.org/resource/Sheila_Kelley_(American_actress)","1961-10-09","Greensburg","http://dbpedia.org/resource/Greensburg,_Pennsylvania","Westmoreland County, Pennsylvania","http://dbpedia.org/resource/Westmoreland_County,_Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Billy McKinneyy","http://dbpedia.org/resource/Billy_McKinney_(politician)","1927-02-23","Abbeville","http://dbpedia.org/resource/Abbeville,_Georgia","Wilcox County, Georgia","http://dbpedia.org/resource/Wilcox_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Thelma Harperr","http://dbpedia.org/resource/Thelma_Harper_(politician)","1940-12-02","Brentwood","http://dbpedia.org/resource/Brentwood,_Tennessee","Williamson County, Tennessee","http://dbpedia.org/resource/Williamson_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"John Contee","http://dbpedia.org/resource/John_Conte_(politician)","1930-05-03","Worcester","http://dbpedia.org/resource/Worcester,_Massachusetts","Worcester County, Massachusetts","http://dbpedia.org/resource/Worcester_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Jim Smmith","http://dbpedia.org/resource/Jim_Smith_(defensive_back)","1946-11-04","Yazoo City","http://dbpedia.org/resource/Yazoo_City,_Mississippi","Yazoo County, Mississippi","http://dbpedia.org/resource/Yazoo_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Roger LeClercc","http://dbpedia.org/resource/Roger_LeClerc_(American_football)","1936-10-01","Springfield","http://dbpedia.org/resource/Springfield,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Paaul Nowak","http://dbpedia.org/resource/Paul_Nowak_(basketball)","1914-03-14","South Bend","http://dbpedia.org/resource/South_Bend,_Indiana","Indiana","http://dbpedia.org/resource/Indiana","United States","http://dbpedia.org/resource/United_States"
"Willie Evans","http://dbpedia.org/resource/Willie_Evans_(defensive_end)","1984-03-05","Waynesboro","http://dbpedia.org/resource/Waynesboro,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Jack HHardy","http://dbpedia.org/resource/Jack_Hardy_(pitcher)","1959-10-08","St. Petersburg","http://dbpedia.org/resource/St._Petersburg,_Florida","Florida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Kim Hiill","http://dbpedia.org/resource/Kim_Hill_(singer)","1963-12-30","Starkville","http://dbpedia.org/resource/Starkville,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Jason Elllis","http://dbpedia.org/resource/Jason_Ellis_(basketball)","1982-12-15","Kent","http://dbpedia.org/resource/Kent,_Washington","Washington (state)","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Tysoon Smith","http://dbpedia.org/resource/Tyson_Smith_(linebacker)","1981-10-09","West Des Moines","http://dbpedia.org/resource/West_Des_Moines,_Iowa","Iowa","http://dbpedia.org/resource/Iowa","United States","http://dbpedia.org/resource/United_States"
"Bobby Jackson","http://dbpedia.org/resource/Bobby_Jackson_(cornerback)","1956-12-23","Albany","http://dbpedia.org/resource/Albany,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Nick Rogers","http://dbpedia.org/resource/Nick_Rogers_(American_football)","1979-05-31","East Point","http://dbpedia.org/resource/East_Point,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Bernard Wilson","http://dbpedia.org/resource/Bernard_Wilson_(American_football)","1970-08-17","Nashville","http://dbpedia.org/resource/Nashville,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"James Stonee","http://dbpedia.org/resource/James_Stone_(American_football)","1992-04-26","Nashville","http://dbpedia.org/resource/Nashville,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Joe Hewitt","http://dbpedia.org/resource/Joe_Hewitt_(baseball)","1885-08-07","Nashville","http://dbpedia.org/resource/Nashville,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Wesley Johnsonn","http://dbpedia.org/resource/Wesley_Johnson_(American_football)","1991-01-09","Nashville","http://dbpedia.org/resource/Nashville,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Mickkey Sutton","http://dbpedia.org/resource/Mickey_Sutton_(safety)","1943-07-17","Mobile","http://dbpedia.org/resource/Mobile,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Mark Walkerr","http://dbpedia.org/resource/Mark_Walker_(North_Carolina_politician)","1969-05-20","Dothan","http://dbpedia.org/resource/Dothan,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Edwin Anderson","http://dbpedia.org/resource/Edwin_Anderson_(sport_shooter)","1886-11-26","Eutaw","http://dbpedia.org/resource/Eutaw,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Bill Greenn","http://dbpedia.org/resource/Bill_Green_(basketball)","1940-12-08","Gadsden","http://dbpedia.org/resource/Gadsden,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Eric Moore","http://dbpedia.org/resource/Eric_Moore_(offensive_lineman)","1965-01-28","Berkeley","http://dbpedia.org/resource/Berkeley,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Tarō Kimuraa","http://dbpedia.org/resource/Tarō_Kimura_(journalist)","1938-02-12","Berkeley","http://dbpedia.org/resource/Berkeley,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
